State, FacilityName, FacilityID, UnitID, Year, Latitude,Longitude
SC,Broad River Energy Center,55166,CT-5,2010,35.0786,-81.575
SC,Broad River Energy Center,55166,CT-5,2011,35.0786,-81.575
SC,Broad River Energy Center,55166,CT-5,2012,35.0786,-81.575
SC,Broad River Energy Center,55166,CT-5,2013,35.0786,-81.575
SC,Broad River Energy Center,55166,CT-5,2014,35.0786,-81.575
SC,Canadys Steam,3280,CAN1,2010,33.0647,-80.6228
SC,Canadys Steam,3280,CAN1,2011,33.0647,-80.6228
SC,Canadys Steam,3280,CAN1,2012,33.0647,-80.6228
SC,Canadys Steam,3280,CAN2,2010,33.0647,-80.6228
SC,Canadys Steam,3280,CAN2,2011,33.0647,-80.6228
SC,Canadys Steam,3280,CAN2,2012,33.0647,-80.6228
SC,Canadys Steam,3280,CAN2,2013,33.0647,-80.6228
SC,Canadys Steam,3280,CAN2,2014,33.0647,-80.6228
SC,Canadys Steam,3280,CAN3,2010,33.0647,-80.6228
SC,Canadys Steam,3280,CAN3,2011,33.0647,-80.6228
SC,Canadys Steam,3280,CAN3,2012,33.0647,-80.6228
SC,Canadys Steam,3280,CAN3,2013,33.0647,-80.6228
SC,Canadys Steam,3280,CAN3,2014,33.0647,-80.6228
SC,Cherokee County Cogen,55043,CCCP1,2010,35.0727,-81.613
SC,Cherokee County Cogen,55043,CCCP1,2011,35.0727,-81.613
SC,Cherokee County Cogen,55043,CCCP1,2012,35.0727,-81.613
SC,Cherokee County Cogen,55043,CCCP1,2013,35.0727,-81.613
SC,Cherokee County Cogen,55043,CCCP1,2014,35.0727,-81.613
SC,Cogen South,7737,B001,2010,32.8994,-79.9694
SC,Cogen South,7737,B001,2011,32.8994,-79.9694
SC,Cogen South,7737,B001,2012,32.8994,-79.9694
SC,Cogen South,7737,B001,2013,32.8994,-79.9694
SC,Cogen South,7737,B001,2014,32.8994,-79.9694
SC,Cogen South,7737,B002,2010,32.8994,-79.9694
SC,Cogen South,7737,B002,2011,32.8994,-79.9694
SC,Cogen South,7737,B002,2012,32.8994,-79.9694
SC,Cogen South,7737,B002,2013,32.8994,-79.9694
SC,Cogen South,7737,B002,2014,32.8994,-79.9694
SC,Cogen South,7737,B003,2010,32.8994,-79.9694
SC,Cogen South,7737,B003,2011,32.8994,-79.9694
SC,Cogen South,7737,B003,2012,32.8994,-79.9694
SC,Cogen South,7737,B003,2013,32.8994,-79.9694
SC,Cogen South,7737,B003,2014,32.8994,-79.9694
SC,Cogen South,7737,B004,2010,32.8994,-79.9694
SC,Cogen South,7737,B004,2011,32.8994,-79.9694
SC,Cogen South,7737,B004,2012,32.8994,-79.9694
SC,Cogen South,7737,B004,2013,32.8994,-79.9694
SC,Cogen South,7737,B004,2014,32.8994,-79.9694
SC,Columbia Energy Center (SC),55386,B-1,2010,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-1,2011,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-1,2012,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-1,2013,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-1,2014,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-2,2010,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-2,2011,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-2,2012,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-2,2013,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-2,2014,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-3,2010,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-3,2011,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-3,2012,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-3,2013,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,B-3,2014,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,CT-1,2010,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,CT-1,2011,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,CT-1,2012,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,CT-1,2013,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,CT-1,2014,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,CT-2,2010,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,CT-2,2011,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,CT-2,2012,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,CT-2,2013,33.8692,-81.0183
SC,Columbia Energy Center (SC),55386,CT-2,2014,33.8692,-81.0183
SC,Cope Station,7210,COP1,2010,33.3642,-81.03
SC,Cope Station,7210,COP1,2011,33.3642,-81.03
SC,Cope Station,7210,COP1,2012,33.3642,-81.03
SC,Cope Station,7210,COP1,2013,33.3642,-81.03
SC,Cope Station,7210,COP1,2014,33.3642,-81.03
SC,Cross,130,1,2010,33.3692,-80.1119
SC,Cross,130,1,2011,33.3692,-80.1119
SC,Cross,130,1,2012,33.3692,-80.1119
SC,Cross,130,1,2013,33.3692,-80.1119
SC,Cross,130,1,2014,33.3692,-80.1119
SC,Cross,130,2,2010,33.3692,-80.1119
SC,Cross,130,2,2011,33.3692,-80.1119
SC,Cross,130,2,2012,33.3692,-80.1119
SC,Cross,130,2,2013,33.3692,-80.1119
SC,Cross,130,2,2014,33.3692,-80.1119
SC,Cross,130,3,2010,33.3692,-80.1119
SC,Cross,130,3,2011,33.3692,-80.1119
SC,Cross,130,3,2012,33.3692,-80.1119
SC,Cross,130,3,2013,33.3692,-80.1119
SC,Cross,130,3,2014,33.3692,-80.1119
SC,Cross,130,4,2010,33.3692,-80.1119
SC,Cross,130,4,2011,33.3692,-80.1119
SC,Cross,130,4,2012,33.3692,-80.1119
SC,Cross,130,4,2013,33.3692,-80.1119
SC,Cross,130,4,2014,33.3692,-80.1119
SC,Darlington County,3250,1,2010,34.4185,-80.1657
SC,Darlington County,3250,1,2011,34.4185,-80.1657
SC,Darlington County,3250,1,2012,34.4185,-80.1657
SC,Darlington County,3250,1,2013,34.4185,-80.1657
SC,Darlington County,3250,1,2014,34.4185,-80.1657
SC,Darlington County,3250,10,2010,34.4185,-80.1657
SC,Darlington County,3250,10,2011,34.4185,-80.1657
SC,Darlington County,3250,10,2012,34.4185,-80.1657
SC,Darlington County,3250,10,2013,34.4185,-80.1657
SC,Darlington County,3250,10,2014,34.4185,-80.1657
SC,Darlington County,3250,11,2010,34.4185,-80.1657
SC,Darlington County,3250,11,2011,34.4185,-80.1657
SC,Darlington County,3250,11,2012,34.4185,-80.1657
SC,Darlington County,3250,11,2013,34.4185,-80.1657
SC,Darlington County,3250,11,2014,34.4185,-80.1657
SC,Darlington County,3250,12,2010,34.4185,-80.1657
SC,Darlington County,3250,12,2011,34.4185,-80.1657
SC,Darlington County,3250,12,2012,34.4185,-80.1657
SC,Darlington County,3250,12,2013,34.4185,-80.1657
SC,Darlington County,3250,12,2014,34.4185,-80.1657
SC,Darlington County,3250,13,2010,34.4185,-80.1657
SC,Darlington County,3250,13,2011,34.4185,-80.1657
SC,Darlington County,3250,13,2012,34.4185,-80.1657
SC,Darlington County,3250,13,2013,34.4185,-80.1657
SC,Darlington County,3250,13,2014,34.4185,-80.1657
SC,Darlington County,3250,2,2010,34.4185,-80.1657
SC,Darlington County,3250,2,2011,34.4185,-80.1657
SC,Darlington County,3250,2,2012,34.4185,-80.1657
SC,Darlington County,3250,2,2013,34.4185,-80.1657
SC,Darlington County,3250,2,2014,34.4185,-80.1657
SC,Darlington County,3250,3,2010,34.4185,-80.1657
SC,Darlington County,3250,3,2011,34.4185,-80.1657
SC,Darlington County,3250,3,2012,34.4185,-80.1657
SC,Darlington County,3250,3,2013,34.4185,-80.1657
SC,Darlington County,3250,3,2014,34.4185,-80.1657
SC,Darlington County,3250,4,2010,34.4185,-80.1657
SC,Darlington County,3250,4,2011,34.4185,-80.1657
SC,Darlington County,3250,4,2012,34.4185,-80.1657
SC,Darlington County,3250,4,2013,34.4185,-80.1657
SC,Darlington County,3250,4,2014,34.4185,-80.1657
SC,Darlington County,3250,5,2010,34.4185,-80.1657
SC,Darlington County,3250,5,2011,34.4185,-80.1657
SC,Darlington County,3250,5,2012,34.4185,-80.1657
SC,Darlington County,3250,5,2013,34.4185,-80.1657
SC,Darlington County,3250,5,2014,34.4185,-80.1657
SC,Darlington County,3250,6,2010,34.4185,-80.1657
SC,Darlington County,3250,6,2011,34.4185,-80.1657
SC,Darlington County,3250,6,2012,34.4185,-80.1657
SC,Darlington County,3250,6,2013,34.4185,-80.1657
SC,Darlington County,3250,6,2014,34.4185,-80.1657
SC,Darlington County,3250,7,2010,34.4185,-80.1657
SC,Darlington County,3250,7,2011,34.4185,-80.1657
SC,Darlington County,3250,7,2012,34.4185,-80.1657
SC,Darlington County,3250,7,2013,34.4185,-80.1657
SC,Darlington County,3250,7,2014,34.4185,-80.1657
SC,Darlington County,3250,8,2010,34.4185,-80.1657
SC,Darlington County,3250,8,2011,34.4185,-80.1657
SC,Darlington County,3250,8,2012,34.4185,-80.1657
SC,Darlington County,3250,8,2013,34.4185,-80.1657
SC,Darlington County,3250,8,2014,34.4185,-80.1657
SC,Darlington County,3250,9,2010,34.4185,-80.1657
SC,Darlington County,3250,9,2011,34.4185,-80.1657
SC,Darlington County,3250,9,2012,34.4185,-80.1657
SC,Darlington County,3250,9,2013,34.4185,-80.1657
SC,Darlington County,3250,9,2014,34.4185,-80.1657
SC,Dolphus M Grainger,3317,1,2010,33.8253,-79.0528
SC,Dolphus M Grainger,3317,1,2011,33.8253,-79.0528
SC,Dolphus M Grainger,3317,1,2012,33.8253,-79.0528
SC,Dolphus M Grainger,3317,2,2010,33.8253,-79.0528
SC,Dolphus M Grainger,3317,2,2011,33.8253,-79.0528
SC,Dolphus M Grainger,3317,2,2012,33.8253,-79.0528
SC,H B Robinson,3251,1,2010,34.4017,-80.1589
SC,H B Robinson,3251,1,2011,34.4017,-80.1589
SC,H B Robinson,3251,1,2012,34.4017,-80.1589
SC,Hagood,3285,HAG4,2010,32.8265,-79.9634
SC,Hagood,3285,HAG4,2011,32.8265,-79.9634
SC,Hagood,3285,HAG4,2012,32.8265,-79.9634
SC,Hagood,3285,HAG4,2013,32.8265,-79.9634
SC,Hagood,3285,HAG4,2014,32.8265,-79.9634
SC,Hilton Head Gas Turbine Site,3318,CT1,2010,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT1,2011,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT1,2012,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT1,2013,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT1,2014,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT2,2010,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT2,2011,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT2,2012,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT2,2013,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT2,2014,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT3,2010,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT3,2011,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT3,2012,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT3,2013,32.2089,-80.6994
SC,Hilton Head Gas Turbine Site,3318,CT3,2014,32.2089,-80.6994
SC,INVISTA S.a.r.l. Camden Plant,880057,3,2010,34.2337,-80.658
SC,INVISTA S.a.r.l. Camden Plant,880057,3,2011,34.2337,-80.658
SC,INVISTA S.a.r.l. Camden Plant,880057,3,2012,34.2337,-80.658
SC,INVISTA S.a.r.l. Camden Plant,880057,3,2013,34.2337,-80.658
SC,INVISTA S.a.r.l. Camden Plant,880057,3,2014,34.2337,-80.658
SC,INVISTA S.a.r.l. Camden Plant,880057,4,2010,34.2337,-80.658
SC,INVISTA S.a.r.l. Camden Plant,880057,4,2011,34.2337,-80.658
SC,International Paper-Eastover Mill,52151,1,2010,33.8872,-80.6397
SC,International Paper-Eastover Mill,52151,1,2011,33.8872,-80.6397
SC,International Paper-Eastover Mill,52151,1,2012,33.8872,-80.6397
SC,International Paper-Eastover Mill,52151,1,2013,33.8872,-80.6397
SC,International Paper-Eastover Mill,52151,1,2014,33.8872,-80.6397
SC,Jasper County Generating Facility,55927,CT01,2010,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT01,2011,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT01,2012,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT01,2013,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT01,2014,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT02,2010,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT02,2011,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT02,2012,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT02,2013,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT02,2014,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT03,2010,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT03,2011,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT03,2012,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT03,2013,32.3592,-81.1236
SC,Jasper County Generating Facility,55927,CT03,2014,32.3592,-81.1236
SC,Jefferies,3319,1,2010,33.2422,-79.9875
SC,Jefferies,3319,1,2011,33.2422,-79.9875
SC,Jefferies,3319,1,2012,33.2422,-79.9875
SC,Jefferies,3319,1,2013,33.2422,-79.9875
SC,Jefferies,3319,1,2014,33.2422,-79.9875
SC,Jefferies,3319,2,2010,33.2422,-79.9875
SC,Jefferies,3319,2,2011,33.2422,-79.9875
SC,Jefferies,3319,2,2012,33.2422,-79.9875
SC,Jefferies,3319,2,2013,33.2422,-79.9875
SC,Jefferies,3319,2,2014,33.2422,-79.9875
SC,Jefferies,3319,3,2010,33.2422,-79.9875
SC,Jefferies,3319,3,2011,33.2422,-79.9875
SC,Jefferies,3319,3,2012,33.2422,-79.9875
SC,Jefferies,3319,4,2010,33.2422,-79.9875
SC,Jefferies,3319,4,2011,33.2422,-79.9875
SC,Jefferies,3319,4,2012,33.2422,-79.9875
SC,John S. Rainey Generating Station,7834,CT1A,2010,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT1A,2011,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT1A,2012,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT1A,2013,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT1A,2014,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT1B,2010,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT1B,2011,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT1B,2012,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT1B,2013,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT1B,2014,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT2A,2010,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT2A,2011,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT2A,2012,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT2A,2013,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT2A,2014,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT2B,2010,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT2B,2011,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT2B,2012,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT2B,2013,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT2B,2014,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT3,2010,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT3,2011,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT3,2012,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT3,2013,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT3,2014,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT4,2010,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT4,2011,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT4,2012,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT4,2013,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT4,2014,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT5,2010,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT5,2011,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT5,2012,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT5,2013,34.3477,-82.776
SC,John S. Rainey Generating Station,7834,CT5,2014,34.3477,-82.776
SC,Marlboro Paper Mill,880074,15,2010,34.605,-79.785
SC,Marlboro Paper Mill,880074,15,2011,34.605,-79.785
SC,Marlboro Paper Mill,880074,15,2012,34.605,-79.785
SC,Marlboro Paper Mill,880074,15,2013,34.605,-79.785
SC,Marlboro Paper Mill,880074,15,2014,34.605,-79.785
SC,McMeekin,3287,MCM1,2010,34.0533,-81.2178
SC,McMeekin,3287,MCM1,2011,34.0533,-81.2178
SC,McMeekin,3287,MCM1,2012,34.0533,-81.2178
SC,McMeekin,3287,MCM1,2013,34.0533,-81.2178
SC,McMeekin,3287,MCM1,2014,34.0533,-81.2178
SC,McMeekin,3287,MCM2,2010,34.0533,-81.2178
SC,McMeekin,3287,MCM2,2011,34.0533,-81.2178
SC,McMeekin,3287,MCM2,2012,34.0533,-81.2178
SC,McMeekin,3287,MCM2,2013,34.0533,-81.2178
SC,McMeekin,3287,MCM2,2014,34.0533,-81.2178
SC,Mill Creek Combustion Turbine Sta,7981,1,2010,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,1,2011,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,1,2012,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,1,2013,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,1,2014,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,2,2010,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,2,2011,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,2,2012,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,2,2013,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,2,2014,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,3,2010,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,3,2011,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,3,2012,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,3,2013,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,3,2014,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,4,2010,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,4,2011,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,4,2012,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,4,2013,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,4,2014,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,5,2010,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,5,2011,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,5,2012,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,5,2013,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,5,2014,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,6,2010,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,6,2011,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,6,2012,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,6,2013,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,6,2014,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,7,2010,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,7,2011,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,7,2012,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,7,2013,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,7,2014,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,8,2010,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,8,2011,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,8,2012,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,8,2013,35.1597,-81.4306
SC,Mill Creek Combustion Turbine Sta,7981,8,2014,35.1597,-81.4306
SC,Myrtle Beach Gas Turbine Site,3320,CT3,2010,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT3,2011,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT3,2012,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT3,2013,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT3,2014,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT4,2010,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT4,2011,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT4,2012,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT4,2013,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT4,2014,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT5,2010,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT5,2011,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT5,2012,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT5,2013,33.7089,-78.9233
SC,Myrtle Beach Gas Turbine Site,3320,CT5,2014,33.7089,-78.9233
SC,"RockTenn CP, LLC Florence Mill",50806,16,2010,34.1519,-79.5587
SC,"RockTenn CP, LLC Florence Mill",50806,16,2011,34.1519,-79.5587
SC,"RockTenn CP, LLC Florence Mill",50806,16,2012,34.1519,-79.5587
SC,"RockTenn CP, LLC Florence Mill",50806,16,2013,34.1519,-79.5587
SC,"RockTenn CP, LLC Florence Mill",50806,16,2014,34.1519,-79.5587
SC,Sonoco Products Company,880078,B04,2010,34.387,-80.0663
SC,Sonoco Products Company,880078,B04,2011,34.387,-80.0663
SC,Sonoco Products Company,880078,B04,2012,34.387,-80.0663
SC,Sonoco Products Company,880078,B04,2013,34.387,-80.0663
SC,Sonoco Products Company,880078,B04,2014,34.387,-80.0663
SC,Urquhart,3295,URQ3,2010,33.435,-81.9111
SC,Urquhart,3295,URQ3,2011,33.435,-81.9111
SC,Urquhart,3295,URQ3,2012,33.435,-81.9111
SC,Urquhart,3295,URQ3,2013,33.435,-81.9111
SC,Urquhart,3295,URQ3,2014,33.435,-81.9111
SC,Urquhart,3295,URQ4,2010,33.435,-81.9111
SC,Urquhart,3295,URQ4,2011,33.435,-81.9111
SC,Urquhart,3295,URQ4,2012,33.435,-81.9111
SC,Urquhart,3295,URQ4,2013,33.435,-81.9111
SC,Urquhart,3295,URQ4,2014,33.435,-81.9111
SC,Urquhart,3295,URQ5,2010,33.435,-81.9111
SC,Urquhart,3295,URQ5,2011,33.435,-81.9111
SC,Urquhart,3295,URQ5,2012,33.435,-81.9111
SC,Urquhart,3295,URQ5,2013,33.435,-81.9111
SC,Urquhart,3295,URQ5,2014,33.435,-81.9111
SC,Urquhart,3295,URQ6,2010,33.435,-81.9111
SC,Urquhart,3295,URQ6,2011,33.435,-81.9111
SC,Urquhart,3295,URQ6,2012,33.435,-81.9111
SC,Urquhart,3295,URQ6,2013,33.435,-81.9111
SC,Urquhart,3295,URQ6,2014,33.435,-81.9111
SC,W S Lee,3264,1,2010,34.6022,-82.435
SC,W S Lee,3264,1,2011,34.6022,-82.435
SC,W S Lee,3264,1,2012,34.6022,-82.435
SC,W S Lee,3264,1,2013,34.6022,-82.435
SC,W S Lee,3264,1,2014,34.6022,-82.435
SC,W S Lee,3264,2,2010,34.6022,-82.435
SC,W S Lee,3264,2,2011,34.6022,-82.435
SC,W S Lee,3264,2,2012,34.6022,-82.435
SC,W S Lee,3264,2,2013,34.6022,-82.435
SC,W S Lee,3264,2,2014,34.6022,-82.435
SC,W S Lee,3264,3,2010,34.6022,-82.435
SC,W S Lee,3264,3,2011,34.6022,-82.435
SC,W S Lee,3264,3,2012,34.6022,-82.435
SC,W S Lee,3264,3,2013,34.6022,-82.435
SC,W S Lee,3264,3,2014,34.6022,-82.435
SC,W S Lee,3264,7C,2010,34.6022,-82.435
SC,W S Lee,3264,7C,2011,34.6022,-82.435
SC,W S Lee,3264,7C,2012,34.6022,-82.435
SC,W S Lee,3264,7C,2013,34.6022,-82.435
SC,W S Lee,3264,7C,2014,34.6022,-82.435
SC,W S Lee,3264,8C,2010,34.6022,-82.435
SC,W S Lee,3264,8C,2011,34.6022,-82.435
SC,W S Lee,3264,8C,2012,34.6022,-82.435
SC,W S Lee,3264,8C,2013,34.6022,-82.435
SC,W S Lee,3264,8C,2014,34.6022,-82.435
SC,Wateree,3297,WAT1,2010,33.8264,-80.6218
SC,Wateree,3297,WAT1,2011,33.8264,-80.6218
SC,Wateree,3297,WAT1,2012,33.8264,-80.6218
SC,Wateree,3297,WAT1,2013,33.8264,-80.6218
SC,Wateree,3297,WAT1,2014,33.8264,-80.6218
SC,Wateree,3297,WAT2,2010,33.8264,-80.6218
SC,Wateree,3297,WAT2,2011,33.8264,-80.6218
SC,Wateree,3297,WAT2,2012,33.8264,-80.6218
SC,Wateree,3297,WAT2,2013,33.8264,-80.6218
SC,Wateree,3297,WAT2,2014,33.8264,-80.6218
SC,Williams,3298,WIL1,2010,33.0163,-79.9285
SC,Williams,3298,WIL1,2011,33.0163,-79.9285
SC,Williams,3298,WIL1,2012,33.0163,-79.9285
SC,Williams,3298,WIL1,2013,33.0163,-79.9285
SC,Williams,3298,WIL1,2014,33.0163,-79.9285
SC,Williams,3298,WIL4,2010,33.0163,-79.9285
SC,Williams,3298,WIL4,2011,33.0163,-79.9285
SC,Williams,3298,WIL4,2012,33.0163,-79.9285
SC,Williams,3298,WIL4,2013,33.0163,-79.9285
SC,Williams,3298,WIL4,2014,33.0163,-79.9285
SC,Williams,3298,WIL5,2010,33.0163,-79.9285
SC,Williams,3298,WIL5,2011,33.0163,-79.9285
SC,Williams,3298,WIL5,2012,33.0163,-79.9285
SC,Williams,3298,WIL5,2013,33.0163,-79.9285
SC,Williams,3298,WIL5,2014,33.0163,-79.9285
SC,Winyah,6249,1,2010,33.3303,-79.3611
SC,Winyah,6249,1,2011,33.3303,-79.3611
SC,Winyah,6249,1,2012,33.3303,-79.3611
SC,Winyah,6249,1,2013,33.3303,-79.3611
SC,Winyah,6249,1,2014,33.3303,-79.3611
SC,Winyah,6249,2,2010,33.3303,-79.3611
SC,Winyah,6249,2,2011,33.3303,-79.3611
SC,Winyah,6249,2,2012,33.3303,-79.3611
SC,Winyah,6249,2,2013,33.3303,-79.3611
SC,Winyah,6249,2,2014,33.3303,-79.3611
SC,Winyah,6249,3,2010,33.3303,-79.3611
SC,Winyah,6249,3,2011,33.3303,-79.3611
SC,Winyah,6249,3,2012,33.3303,-79.3611
